Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
50	gsp005	0.0049921861246298	0.0047260501009007	0.0049364643577501	0.0047909448095512	0.0044772353525428	0.0043210212357704	0.0036179151218112	0.0054622525423486	0.0056241135862926	0.0054427154831004	0.0041655743001158	0.0040213397786894	0.004443475508645	0.0044549960188778	0.0055099933300783
60	gsp005	0.005058783145067	0.0048413666254539	0.0050242598113973	0.0048673857189415	0.0044889391109374	0.0043500596291598	0.0037117199703042	0.0055521670595741	0.0057015283191482	0.0055232637472886	0.0042042909941756	0.0041484300135922	0.0045679416917033	0.0045649320464925	0.0056029769827488
70	gsp005	0.0051009276625257	0.0049703594709484	0.0050334702225913	0.0049326943934151	0.0045092140221583	0.0043711760056111	0.0037267061984916	0.0055981178320328	0.005743421588703	0.005553113556348	0.004296216208321	0.0041828566930141	0.0046263388001942	0.0046290805127199	0.0056514327973412
80	gsp005	0.0051638039735907	0.0050378478247618	0.0050807520802812	0.0049974234634149	0.0045151687064487	0.0043660232109603	0.0037786338234521	0.0056485887810931	0.0057604037461184	0.0055945068770716	0.0043530493487315	0.0042893480471195	0.0046837563358809	0.0046840562355263	0.0056973456296358
90	gsp005	0.0051922291628888	0.0050945795464077	0.0050983210132835	0.0050323855589881	0.0045299114115066	0.0043796419296983	0.0038066343408858	0.0056804393155412	0.0058004374784356	0.0056338636743107	0.0044056545287069	0.0043443742510672	0.0047293625968263	0.0047509521721179	0.005721339936143
100	gsp005	0.0052301579597152	0.0051616631153058	0.0051197251724329	0.0050953602452505	0.0045389019439557	0.0043848549985536	0.0038212402809666	0.0056978783142329	0.0058228953482024	0.0056500699942056	0.004461309187673	0.0044020613314807	0.004771086172817	0.0047764149531539	0.0057543653040269
1	gsp006	0.98590034753257	0.984043453560958	0.985714179913209	0.985534960574825	0.0093010263598847	0.014006858866196	0.0079384311076151	0.986979766439676	0.985915469568395	0.986081302200936	0.986167735456912	0.0104734152460125	0.011197016275705	0.0110546171018814	0.0158677687329692
5	gsp006	0.0250709983998925	0.985739952028776	0.987335289394427	0.0148940521977546	0.0106430680527791	0.0110991172002549	0.0084910172322923	0.0223504317608997	0.0156203400978964	0.0122958406737949	0.0105160236880671	0.0123499891158989	0.0126005076280941	0.0125242526231915	0.0126126584453946
10	gsp006	0.0192220776402459	0.0212148665180734	0.0102127657291738	0.0174943286240538	0.011020554652438	0.0110688045090839	0.0090867356229076	0.0141171331996697	0.0140787014348535	0.0120931064845467	0.0109921751622943	0.0134695180557959	0.0135941295843997	0.013640542383756	0.0119623345908128
20	gsp006	0.0162090814743852	0.0196186320158349	0.0163868372254665	0.0154982391179769	0.0118367764762363	0.0117513248673911	0.0093680084391663	0.0125345370041711	0.0127864292301435	0.0125402750543964	0.0112391495054071	0.0140746764537341	0.0141304143297312	0.0143064987584868	0.0123202084860975
