Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
1	gsp010	0.99234280292199	0.992878792180926	0	0.991107996601442	0.990010992972937	0.989280031261385	0.988846721181837	0.992412454072227	0.990947676914895	0.990753441868456	0.991574258907454	0.99219837327625	0.991482175401769	0.991774958501654	0.991989930105913
5	gsp010	0.991630831632902	0.991404352638871	0.99132565676979	0.990059988692546	0.989600130350986	0.989294041891963	0.988690605432778	0.991580240131494	0.990643172905567	0.991367428666607	0.992055435984337	0.992066401459143	0.991884503776389	0.991661099248239	0.990870569379851
10	gsp010	0.991181199322355	0.991689688442311	0.990581423339368	0.989402652814039	0.989736639664845	0.989433250072571	0.988467355244893	0.9915686280556	0.991114519798786	0.991292386800663	0.991672078599504	0.992174157712019	0.991858877235399	0.991560903560964	0.990887940647217
20	gsp010	0.991533862720487	0.991632246118164	0.991490122216237	0.990117942770077	0.989326683718014	0.989297204822409	0.988228190247456	0.991101756560174	0.990990558316029	0.991124268603862	0.991773230896913	0.992150739509125	0.991922617793496	0.991579387471535	0.990690035562306
30	gsp010	0.991322640172473	0.991795266945424	0.991161841374451	0.990208398417522	0.989305173380513	0.989505896206803	0.988297385277655	0.991140687074995	0.99096315843742	0.991215328690809	0.991430853335051	0.992125073051091	0.991666754497746	0.991444272856538	0.990854554415841
40	gsp010	0.990984514931235	0.991561749481021	0.991149728987503	0.990109479305232	0.989487024422471	0.989348669702106	0.988497031513994	0.991103093581548	0.991131976934091	0.991154533724802	0.991676814930787	0.992136498737272	0.991721567709336	0.991528351886188	0.99081486521241
50	gsp010	0.991126675841762	0.991555541776	0.990927071202973	0.989995567723458	0.989499590869966	0.989231350852678	0.988333820873666	0.991299344384408	0.991060567594511	0.99062527613628	0.991629065582703	0.992169679202012	0.991750050607182	0.991496520903892	0.990931145476549
60	gsp010	0.991080820212831	0.991332179739716	0.990936577595265	0.989977869254938	0.989364136260188	0.989389972496449	0.98844329331305	0.991235098595867	0.991013479525588	0.9909581898554	0.991535540780628	0.992178642901328	0.991706471141373	0.991541984161613	0.990878873621098
70	gsp010	0.990935713745721	0.991336421236228	0.991141148035291	0.990040411903093	0.989552557469049	0.989245717039404	0.988450062646799	0.991132889341276	0.990914767425514	0.991033829211175	0.991637238155125	0.992150856131683	0.991815238904268	0.991564447876625	0.990934586144236
80	gsp010	0.990976015051926	0.991448909689913	0.991060156890213	0.989993462849654	0.98949866789282	0.989499799632133	0.988472778878245	0.991098409559052	0.990930643734654	0.990986772235408	0.991669117195324	0.992144122886631	0.991793154175629	0.991557699756403	0.990975213958179
90	gsp010	0.990938828706016	0.9913641381336	0.991111304751962	0.989966688050178	0.989489601733205	0.989415091987832	0.988403311159361	0.991186987894227	0.990923929736088	0.990957777691074	0.991660449987946	0.992168627407872	0.99168545919627	0.991549133052369	0.99081678672858
100	gsp010	0.99094977023455	0.991234757110586	0.991099171620327	0.989850129085591	0.989503990212676	0.989322725965215	0.988463484708091	0.991274122797022	0.990905923751742	0.990895780441627	0.991684614247983	0.992161770625551	0.991760080348988	0.991542883692885	0.990851610420644
